timestep_sec,minute_of_hour,vehicle_id,speed_ms,acceleration_ms2,soc_percent,energy_consumed_Wh,lane_id,status,current_station_id,station_load_kW,station_vehicles_charging,station_queue_length,station_utilization_percent,system_total_vehicles,system_moving_vehicles,system_charging_vehicles,system_waiting_vehicles,system_total_load_kW,system_avg_speed_ms,system_avg_soc_percent,system_avg_moving_speed_ms,system_avg_moving_soc_percent,system_avg_charging_soc_percent,system_avg_charging_duration_sec
1.0,0,easyBike_001,0.82,0.92,43.17,0.05,E0_0,driving,none,0,0,0,0.0,8,8,0,0,0.0,0.87,38.35,0.87,38.35,0.0,0.0
1.0,0,easyBike_002,0.84,1.15,42.0,0.06,E0_1,driving,none,0,0,0,0.0,8,8,0,0,0.0,0.87,38.35,0.87,38.35,0.0,0.0
1.0,0,easyBike_003,0.81,0.49,40.83,0.05,E4_0,driving,none,0,0,0,0.0,8,8,0,0,0.0,0.87,38.35,0.87,38.35,0.0,0.0
1.0,0,easyBike_005,0.88,0.77,38.5,0.06,NEG_E3_0,driving,none,0,0,0,0.0,8,8,0,0,0.0,0.87,38.35,0.87,38.35,0.0,0.0
1.0,0,easyBike_006,0.9,1.13,37.33,0.06,NEG_E8_1,driving,none,0,0,0,0.0,8,8,0,0,0.0,0.87,38.35,0.87,38.35,0.0,0.0
1.0,0,easyBike_007,0.88,0.95,36.17,0.06,NEG_E8_0,driving,none,0,0,0,0.0,8,8,0,0,0.0,0.87,38.35,0.87,38.35,0.0,0.0
1.0,0,easyBike_011,0.94,0.97,40.0,0.07,E4_1,driving,none,0,0,0,0.0,8,8,0,0,0.0,0.87,38.35,0.87,38.35,0.0,0.0
1.0,0,easyBike_013,0.89,1.16,28.83,0.06,NEG_E3_1,driving,none,0,0,0,0.0,8,8,0,0,0.0,0.87,38.35,0.87,38.35,0.0,0.0
2.0,0,easyBike_001,1.4,0.36,43.17,0.16,E0_0,driving,none,0,0,0,0.0,8,8,0,0,0.0,1.58,38.35,1.58,38.35,0.0,0.0
2.0,0,easyBike_002,1.61,0.82,42.0,0.2,E0_1,driving,none,0,0,0,0.0,8,8,0,0,0.0,1.58,38.35,1.58,38.35,0.0,0.0
2.0,0,easyBike_003,1.55,0.33,40.83,0.19,E4_0,driving,none,0,0,0,0.0,8,8,0,0,0.0,1.58,38.35,1.58,38.35,0.0,0.0
2.0,0,easyBike_005,1.65,0.87,38.5,0.21,NEG_E3_0,driving,none,0,0,0,0.0,8,8,0,0,0.0,1.58,38.35,1.58,38.35,0.0,0.0
2.0,0,easyBike_006,1.59,0.97,37.33,0.2,NEG_E8_1,driving,none,0,0,0,0.0,8,8,0,0,0.0,1.58,38.35,1.58,38.35,0.0,0.0
2.0,0,easyBike_007,1.6,0.62,36.17,0.2,NEG_E8_0,driving,none,0,0,0,0.0,8,8,0,0,0.0,1.58,38.35,1.58,38.35,0.0,0.0
2.0,0,easyBike_011,1.67,0.59,40.0,0.21,E4_1,driving,none,0,0,0,0.0,8,8,0,0,0.0,1.58,38.35,1.58,38.35,0.0,0.0
2.0,0,easyBike_013,1.56,0.43,28.83,0.19,NEG_E3_1,driving,none,0,0,0,0.0,8,8,0,0,0.0,1.58,38.35,1.58,38.35,0.0,0.0
3.0,0,easyBike_001,2.08,0.64,43.16,0.34,E0_0,driving,none,0,0,0,0.0,14,14,0,0,0.0,1.44,35.45,1.44,35.45,0.0,0.0
3.0,0,easyBike_002,2.29,0.98,42.0,0.4,E0_1,driving,none,0,0,0,0.0,14,14,0,0,0.0,1.44,35.45,1.44,35.45,0.0,0.0
3.0,0,easyBike_003,2.2,0.52,40.83,0.38,E4_0,driving,none,0,0,0,0.0,14,14,0,0,0.0,1.44,35.45,1.44,35.45,0.0,0.0
3.0,0,easyBike_004,0.31,0.96,39.67,0.01,E0_1,driving,none,0,0,0,0.0,14,14,0,0,0.0,1.44,35.45,1.44,35.45,0.0,0.0
3.0,0,easyBike_005,2.31,1.14,38.5,0.41,NEG_E3_0,driving,none,0,0,0,0.0,14,14,0,0,0.0,1.44,35.45,1.44,35.45,0.0,0.0
3.0,0,easyBike_006,2.24,0.93,37.33,0.39,NEG_E8_1,driving,none,0,0,0,0.0,14,14,0,0,0.0,1.44,35.45,1.44,35.45,0.0,0.0
3.0,0,easyBike_007,2.39,0.92,36.16,0.43,NEG_E8_0,driving,none,0,0,0,0.0,14,14,0,0,0.0,1.44,35.45,1.44,35.45,0.0,0.0
3.0,0,easyBike_008,0.33,1.08,35.0,0.01,NEG_E8_1,driving,none,0,0,0,0.0,14,14,0,0,0.0,1.44,35.45,1.44,35.45,0.0,0.0
3.0,0,easyBike_009,0.11,1.1,36.67,0.0,E0_0,driving,none,0,0,0,0.0,14,14,0,0,0.0,1.44,35.45,1.44,35.45,0.0,0.0
3.0,0,easyBike_011,2.39,0.8,40.0,0.43,E4_1,driving,none,0,0,0,0.0,14,14,0,0,0.0,1.44,35.45,1.44,35.45,0.0,0.0
3.0,0,easyBike_013,2.43,0.88,28.83,0.44,NEG_E3_1,driving,none,0,0,0,0.0,14,14,0,0,0.0,1.44,35.45,1.44,35.45,0.0,0.0
3.0,0,easyBike_015,0.34,1.03,26.5,0.01,NEG_E8_0,driving,none,0,0,0,0.0,14,14,0,0,0.0,1.44,35.45,1.44,35.45,0.0,0.0
3.0,0,easyBike_019,0.34,1.05,24.17,0.01,E4_1,driving,none,0,0,0,0.0,14,14,0,0,0.0,1.44,35.45,1.44,35.45,0.0,0.0
3.0,0,easyBike_021,0.36,1.16,27.5,0.01,NEG_E3_0,driving,none,0,0,0,0.0,14,14,0,0,0.0,1.44,35.45,1.44,35.45,0.0,0.0
4.0,0,easyBike_001,2.68,0.86,43.16,0.56,E0_0,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.24,35.45,2.24,35.45,0.0,0.0
4.0,0,easyBike_002,2.98,1.12,41.99,0.67,E0_1,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.24,35.45,2.24,35.45,0.0,0.0
4.0,0,easyBike_003,3.09,0.93,40.83,0.71,E4_0,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.24,35.45,2.24,35.45,0.0,0.0
4.0,0,easyBike_004,1.16,0.76,39.67,0.11,E0_1,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.24,35.45,2.24,35.45,0.0,0.0
4.0,0,easyBike_005,3.07,0.5,38.49,0.71,NEG_E3_0,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.24,35.45,2.24,35.45,0.0,0.0
4.0,0,easyBike_006,2.83,0.3,37.33,0.62,NEG_E8_1,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.24,35.45,2.24,35.45,0.0,0.0
4.0,0,easyBike_007,3.25,0.96,36.16,0.78,NEG_E8_0,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.24,35.45,2.24,35.45,0.0,0.0
4.0,0,easyBike_008,1.17,0.8,35.0,0.11,NEG_E8_1,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.24,35.45,2.24,35.45,0.0,0.0
4.0,0,easyBike_009,0.98,0.54,36.67,0.08,E0_0,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.24,35.45,2.24,35.45,0.0,0.0
4.0,0,easyBike_011,3.23,1.05,39.99,0.77,E4_1,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.24,35.45,2.24,35.45,0.0,0.0
4.0,0,easyBike_013,3.14,0.51,28.83,0.73,NEG_E3_1,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.24,35.45,2.24,35.45,0.0,0.0
4.0,0,easyBike_015,1.25,1.09,26.5,0.12,NEG_E8_0,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.24,35.45,2.24,35.45,0.0,0.0
4.0,0,easyBike_019,1.28,1.0,24.17,0.12,E4_1,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.24,35.45,2.24,35.45,0.0,0.0
4.0,0,easyBike_021,1.24,0.68,27.5,0.12,NEG_E3_0,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.24,35.45,2.24,35.45,0.0,0.0
5.0,0,easyBike_001,3.43,1.07,43.16,0.9,E0_0,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.96,35.45,2.96,35.45,0.0,0.0
5.0,0,easyBike_002,3.72,0.98,41.99,1.04,E0_1,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.96,35.45,2.96,35.45,0.0,0.0
5.0,0,easyBike_003,3.84,0.66,40.82,1.09,E4_0,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.96,35.45,2.96,35.45,0.0,0.0
5.0,0,easyBike_004,1.86,0.85,39.66,0.27,E0_1,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.96,35.45,2.96,35.45,0.0,0.0
5.0,0,easyBike_005,3.83,0.88,38.49,1.1,NEG_E3_0,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.96,35.45,2.96,35.45,0.0,0.0
5.0,0,easyBike_006,3.66,1.16,37.32,1.01,NEG_E8_1,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.96,35.45,2.96,35.45,0.0,0.0
5.0,0,easyBike_007,3.9,0.68,36.16,1.13,NEG_E8_0,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.96,35.45,2.96,35.45,0.0,0.0
5.0,0,easyBike_008,1.84,0.41,35.0,0.26,NEG_E8_1,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.96,35.45,2.96,35.45,0.0,0.0
5.0,0,easyBike_009,1.65,0.53,36.66,0.22,E0_0,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.96,35.45,2.96,35.45,0.0,0.0
5.0,0,easyBike_011,4.07,0.79,39.99,1.22,E4_1,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.96,35.45,2.96,35.45,0.0,0.0
5.0,0,easyBike_013,3.78,1.07,28.82,1.07,NEG_E3_1,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.96,35.45,2.96,35.45,0.0,0.0
5.0,0,easyBike_015,1.82,0.7,26.5,0.26,NEG_E8_0,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.96,35.45,2.96,35.45,0.0,0.0
5.0,0,easyBike_019,2.07,0.36,24.16,0.32,E4_1,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.96,35.45,2.96,35.45,0.0,0.0
5.0,0,easyBike_021,1.97,0.92,27.5,0.3,NEG_E3_0,driving,none,0,0,0,0.0,14,14,0,0,0.0,2.96,35.45,2.96,35.45,0.0,0.0
6.0,0,easyBike_001,4.12,0.71,43.16,1.3,E0_0,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.15,34.49,3.15,34.49,0.0,0.0
6.0,0,easyBike_002,4.41,0.81,41.99,1.47,E0_1,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.15,34.49,3.15,34.49,0.0,0.0
6.0,0,easyBike_003,4.6,0.49,40.82,1.57,E4_0,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.15,34.49,3.15,34.49,0.0,0.0
6.0,0,easyBike_004,2.56,1.01,39.66,0.5,E0_1,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.15,34.49,3.15,34.49,0.0,0.0
6.0,0,easyBike_005,4.62,0.83,38.49,1.58,NEG_E3_0,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.15,34.49,3.15,34.49,0.0,0.0
6.0,0,easyBike_006,4.34,1.11,37.32,1.42,NEG_E8_1,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.15,34.49,3.15,34.49,0.0,0.0
6.0,0,easyBike_007,4.63,0.84,36.15,1.59,NEG_E8_0,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.15,34.49,3.15,34.49,0.0,0.0
6.0,0,easyBike_008,2.56,1.12,35.0,0.5,NEG_E8_1,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.15,34.49,3.15,34.49,0.0,0.0
6.0,0,easyBike_009,2.3,1.12,36.66,0.47,E0_0,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.15,34.49,3.15,34.49,0.0,0.0
6.0,0,easyBike_010,0.7,0.59,38.33,0.04,E0_1,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.15,34.49,3.15,34.49,0.0,0.0
6.0,0,easyBike_011,4.9,0.84,39.99,1.76,E4_1,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.15,34.49,3.15,34.49,0.0,0.0
6.0,0,easyBike_013,4.43,0.77,28.82,1.47,NEG_E3_1,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.15,34.49,3.15,34.49,0.0,0.0
6.0,0,easyBike_014,0.6,0.87,27.67,0.03,NEG_E8_1,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.15,34.49,3.15,34.49,0.0,0.0
6.0,0,easyBike_015,2.68,1.03,26.5,0.54,NEG_E8_0,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.15,34.49,3.15,34.49,0.0,0.0
6.0,0,easyBike_017,0.45,1.1,24.17,0.02,E0_0,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.15,34.49,3.15,34.49,0.0,0.0
6.0,0,easyBike_019,2.92,1.23,24.16,0.62,E4_1,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.15,34.49,3.15,34.49,0.0,0.0
6.0,0,easyBike_021,2.8,0.31,27.49,0.66,NEG_E3_0,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.15,34.49,3.15,34.49,0.0,0.0
7.0,0,easyBike_001,4.71,0.68,43.15,1.71,E0_0,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.88,34.49,3.88,34.49,0.0,0.0
7.0,0,easyBike_002,5.07,0.43,41.98,1.95,E0_1,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.88,34.49,3.88,34.49,0.0,0.0
7.0,0,easyBike_003,5.27,0.41,40.82,2.08,E4_0,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.88,34.49,3.88,34.49,0.0,0.0
7.0,0,easyBike_004,3.34,0.67,39.66,0.89,E0_1,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.88,34.49,3.88,34.49,0.0,0.0
7.0,0,easyBike_005,5.28,0.73,38.48,2.09,NEG_E3_0,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.88,34.49,3.88,34.49,0.0,0.0
7.0,0,easyBike_006,4.86,0.43,37.32,1.81,NEG_E8_1,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.88,34.49,3.88,34.49,0.0,0.0
7.0,0,easyBike_007,5.3,0.47,36.15,2.11,NEG_E8_0,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.88,34.49,3.88,34.49,0.0,0.0
7.0,0,easyBike_008,3.35,1.05,34.99,0.84,NEG_E8_1,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.88,34.49,3.88,34.49,0.0,0.0
7.0,0,easyBike_009,3.02,0.44,36.66,0.81,E0_0,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.88,34.49,3.88,34.49,0.0,0.0
7.0,0,easyBike_010,1.44,1.08,38.33,0.16,E0_1,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.88,34.49,3.88,34.49,0.0,0.0
7.0,0,easyBike_011,5.76,0.93,39.98,2.42,E4_1,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.88,34.49,3.88,34.49,0.0,0.0
7.0,0,easyBike_013,5.2,0.42,28.82,2.02,NEG_E3_1,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.88,34.49,3.88,34.49,0.0,0.0
7.0,0,easyBike_014,1.34,1.02,27.67,0.14,NEG_E8_1,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.88,34.49,3.88,34.49,0.0,0.0
7.0,0,easyBike_015,3.41,1.05,26.49,0.93,NEG_E8_0,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.88,34.49,3.88,34.49,0.0,0.0
7.0,0,easyBike_017,1.26,0.7,24.17,0.12,E0_0,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.88,34.49,3.88,34.49,0.0,0.0
7.0,0,easyBike_019,3.69,1.12,24.16,0.99,E4_1,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.88,34.49,3.88,34.49,0.0,0.0
7.0,0,easyBike_021,3.57,0.61,27.49,1.07,NEG_E3_0,driving,none,0,0,0,0.0,17,17,0,0,0.0,3.88,34.49,3.88,34.49,0.0,0.0
8.0,0,easyBike_001,5.3,0.34,43.15,2.18,E0_0,driving,none,0,0,0,0.0,19,17,0,0,0.0,4.1,34.38,4.59,34.49,0.0,0.0
8.0,0,easyBike_002,5.71,0.59,41.98,2.49,E0_1,driving,none,0,0,0,0.0,19,17,0,0,0.0,4.1,34.38,4.59,34.49,0.0,0.0
8.0,0,easyBike_003,6.04,0.6,40.81,2.73,E4_0,driving,none,0,0,0,0.0,19,17,0,0,0.0,4.1,34.38,4.59,34.49,0.0,0.0
8.0,0,easyBike_004,4.07,0.84,39.66,1.34,E0_1,driving,none,0,0,0,0.0,19,17,0,0,0.0,4.1,34.38,4.59,34.49,0.0,0.0
8.0,0,easyBike_005,5.9,0.77,38.48,2.64,NEG_E3_0,driving,none,0,0,0,0.0,19,17,0,0,0.0,4.1,34.38,4.59,34.49,0.0,0.0
8.0,0,easyBike_006,5.56,1.09,37.31,2.36,NEG_E8_1,driving,none,0,0,0,0.0,19,17,0,0,0.0,4.1,34.38,4.59,34.49,0.0,0.0
8.0,0,easyBike_007,5.99,1.05,36.14,2.7,NEG_E8_0,driving,none,0,0,0,0.0,19,17,0,0,0.0,4.1,34.38,4.59,34.49,0.0,0.0
8.0,0,easyBike_008,4.28,1.02,34.99,1.34,NEG_E8_1,driving,none,0,0,0,0.0,19,17,0,0,0.0,4.1,34.38,4.59,34.49,0.0,0.0
8.0,0,easyBike_009,3.7,0.47,36.66,1.19,E0_0,driving,none,0,0,0,0.0,19,17,0,0,0.0,4.1,34.38,4.59,34.49,0.0,0.0
8.0,0,easyBike_010,2.13,0.44,38.33,0.35,E0_1,driving,none,0,0,0,0.0,19,17,0,0,0.0,4.1,34.38,4.59,34.49,0.0,0.0
8.0,0,easyBike_011,6.43,0.47,39.97,3.06,E4_1,driving,none,0,0,0,0.0,19,17,0,0,0.0,4.1,34.38,4.59,34.49,0.0,0.0
8.0,0,easyBike_012,0.0,0.0,41.67,0.0,E0_1,idle,none,0,0,0,0.0,19,17,0,0,0.0,4.1,34.38,4.59,34.49,0.0,0.0
8.0,0,easyBike_013,5.87,1.1,28.81,2.6,NEG_E3_1,driving,none,0,0,0,0.0,19,17,0,0,0.0,4.1,34.38,4.59,34.49,0.0,0.0
8.0,0,easyBike_014,2.17,0.95,27.66,0.35,NEG_E8_1,driving,none,0,0,0,0.0,19,17,0,0,0.0,4.1,34.38,4.59,34.49,0.0,0.0
8.0,0,easyBike_015,4.23,0.96,26.49,1.51,NEG_E8_0,driving,none,0,0,0,0.0,19,17,0,0,0.0,4.1,34.38,4.59,34.49,0.0,0.0
8.0,0,easyBike_016,0.0,0.0,25.33,0.0,NEG_E8_1,idle,none,0,0,0,0.0,19,17,0,0,0.0,4.1,34.38,4.59,34.49,0.0,0.0
8.0,0,easyBike_017,1.92,0.38,24.16,0.28,E0_0,driving,none,0,0,0,0.0,19,17,0,0,0.0,4.1,34.38,4.59,34.49,0.0,0.0
8.0,0,easyBike_019,4.28,0.77,24.16,1.36,E4_1,driving,none,0,0,0,0.0,19,17,0,0,0.0,4.1,34.38,4.59,34.49,0.0,0.0
8.0,0,easyBike_021,4.37,0.68,27.49,1.61,NEG_E3_0,driving,none,0,0,0,0.0,19,17,0,0,0.0,4.1,34.38,4.59,34.49,0.0,0.0
9.0,0,easyBike_001,6.01,0.96,43.14,2.79,E0_0,driving,none,0,0,0,0.0,19,19,0,0,0.0,4.85,34.38,4.85,34.38,0.0,0.0
9.0,0,easyBike_002,6.41,0.55,41.97,3.14,E0_1,driving,none,0,0,0,0.0,19,19,0,0,0.0,4.85,34.38,4.85,34.38,0.0,0.0
9.0,0,easyBike_003,6.61,-0.31,40.81,3.34,E4_0,driving,none,0,0,0,0.0,19,19,0,0,0.0,4.85,34.38,4.85,34.38,0.0,0.0
9.0,0,easyBike_004,4.88,1.14,39.65,1.95,E0_1,driving,none,0,0,0,0.0,19,19,0,0,0.0,4.85,34.38,4.85,34.38,0.0,0.0
9.0,0,easyBike_005,6.5,0.42,38.47,3.23,NEG_E3_0,driving,none,0,0,0,0.0,19,19,0,0,0.0,4.85,34.38,4.85,34.38,0.0,0.0
9.0,0,easyBike_006,6.17,0.61,37.31,2.93,NEG_E8_1,driving,none,0,0,0,0.0,19,19,0,0,0.0,4.85,34.38,4.85,34.38,0.0,0.0
9.0,0,easyBike_007,6.79,0.29,36.14,3.47,NEG_E8_0,driving,none,0,0,0,0.0,19,19,0,0,0.0,4.85,34.38,4.85,34.38,0.0,0.0
9.0,0,easyBike_008,5.01,0.82,34.98,1.85,NEG_E8_1,driving,none,0,0,0,0.0,19,19,0,0,0.0,4.85,34.38,4.85,34.38,0.0,0.0
9.0,0,easyBike_009,4.48,0.66,36.65,1.67,E0_0,driving,none,0,0,0,0.0,19,19,0,0,0.0,4.85,34.38,4.85,34.38,0.0,0.0
9.0,0,easyBike_010,2.86,0.9,38.33,0.62,E0_1,driving,none,0,0,0,0.0,19,19,0,0,0.0,4.85,34.38,4.85,34.38,0.0,0.0
9.0,0,easyBike_011,7.12,0.48,39.97,3.79,E4_1,driving,none,0,0,0,0.0,19,19,0,0,0.0,4.85,34.38,4.85,34.38,0.0,0.0
9.0,0,easyBike_012,1.0,1.13,41.67,0.08,E0_1,driving,none,0,0,0,0.0,19,19,0,0,0.0,4.85,34.38,4.85,34.38,0.0,0.0
9.0,0,easyBike_013,6.57,0.68,28.81,3.26,NEG_E3_1,driving,none,0,0,0,0.0,19,19,0,0,0.0,4.85,34.38,4.85,34.38,0.0,0.0
9.0,0,easyBike_014,2.92,1.21,27.66,0.63,NEG_E8_1,driving,none,0,0,0,0.0,19,19,0,0,0.0,4.85,34.38,4.85,34.38,0.0,0.0
9.0,0,easyBike_015,5.01,0.94,26.48,2.12,NEG_E8_0,driving,none,0,0,0,0.0,19,19,0,0,0.0,4.85,34.38,4.85,34.38,0.0,0.0
9.0,0,easyBike_016,0.99,1.04,25.33,0.08,NEG_E8_1,driving,none,0,0,0,0.0,19,19,0,0,0.0,4.85,34.38,4.85,34.38,0.0,0.0
9.0,0,easyBike_017,2.69,0.37,24.16,0.54,E0_0,driving,none,0,0,0,0.0,19,19,0,0,0.0,4.85,34.38,4.85,34.38,0.0,0.0
9.0,0,easyBike_019,5.14,0.84,24.15,1.94,E4_1,driving,none,0,0,0,0.0,19,19,0,0,0.0,4.85,34.38,4.85,34.38,0.0,0.0
9.0,0,easyBike_021,5.12,0.8,27.48,2.15,NEG_E3_0,driving,none,0,0,0,0.0,19,19,0,0,0.0,4.85,34.38,4.85,34.38,0.0,0.0
10.0,0,easyBike_001,6.44,-0.23,43.14,3.28,E0_0,driving,none,0,0,0,0.0,19,19,0,0,0.0,5.4,34.37,5.4,34.37,0.0,0.0
10.0,0,easyBike_002,6.55,0.37,41.97,3.42,E0_1,driving,none,0,0,0,0.0,19,19,0,0,0.0,5.4,34.37,5.4,34.37,0.0,0.0
10.0,0,easyBike_003,6.64,-0.23,40.8,3.58,E4_0,driving,none,0,0,0,0.0,19,19,0,0,0.0,5.4,34.37,5.4,34.37,0.0,0.0
10.0,0,easyBike_004,5.39,0.92,39.65,2.44,E0_1,driving,none,0,0,0,0.0,19,19,0,0,0.0,5.4,34.37,5.4,34.37,0.0,0.0
10.0,0,easyBike_005,6.87,0.12,38.47,3.74,NEG_E3_0,driving,none,0,0,0,0.0,19,19,0,0,0.0,5.4,34.37,5.4,34.37,0.0,0.0
10.0,0,easyBike_006,6.91,1.07,37.3,3.67,NEG_E8_1,driving,none,0,0,0,0.0,19,19,0,0,0.0,5.4,34.37,5.4,34.37,0.0,0.0
10.0,0,easyBike_007,7.01,-0.02,36.13,3.87,NEG_E8_0,driving,none,0,0,0,0.0,19,19,0,0,0.0,5.4,34.37,5.4,34.37,0.0,0.0
10.0,0,easyBike_008,5.82,0.76,34.98,2.5,NEG_E8_1,driving,none,0,0,0,0.0,19,19,0,0,0.0,5.4,34.37,5.4,34.37,0.0,0.0
10.0,0,easyBike_009,5.05,0.47,36.65,2.11,E0_0,driving,none,0,0,0,0.0,19,19,0,0,0.0,5.4,34.37,5.4,34.37,0.0,0.0
10.0,0,easyBike_010,3.5,1.17,38.33,0.93,E0_1,driving,none,0,0,0,0.0,19,19,0,0,0.0,5.4,34.37,5.4,34.37,0.0,0.0
10.0,0,easyBike_011,7.46,-0.36,39.96,4.33,E4_1,driving,none,0,0,0,0.0,19,19,0,0,0.0,5.4,34.37,5.4,34.37,0.0,0.0
10.0,0,easyBike_012,1.73,0.28,41.66,0.23,E0_1,driving,none,0,0,0,0.0,19,19,0,0,0.0,5.4,34.37,5.4,34.37,0.0,0.0
10.0,0,easyBike_013,6.59,0.23,28.8,3.48,NEG_E3_1,driving,none,0,0,0,0.0,19,19,0,0,0.0,5.4,34.37,5.4,34.37,0.0,0.0
10.0,0,easyBike_014,3.7,0.91,27.66,1.01,NEG_E8_1,driving,none,0,0,0,0.0,19,19,0,0,0.0,5.4,34.37,5.4,34.37,0.0,0.0
10.0,0,easyBike_015,5.74,0.74,26.48,2.77,NEG_E8_0,driving,none,0,0,0,0.0,19,19,0,0,0.0,5.4,34.37,5.4,34.37,0.0,0.0
10.0,0,easyBike_016,1.83,1.01,25.33,0.25,NEG_E8_1,driving,none,0,0,0,0.0,19,19,0,0,0.0,5.4,34.37,5.4,34.37,0.0,0.0
10.0,0,easyBike_017,3.48,0.7,24.16,0.9,E0_0,driving,none,0,0,0,0.0,19,19,0,0,0.0,5.4,34.37,5.4,34.37,0.0,0.0
10.0,0,easyBike_019,5.99,1.2,24.14,2.63,E4_1,driving,none,0,0,0,0.0,19,19,0,0,0.0,5.4,34.37,5.4,34.37,0.0,0.0
10.0,0,easyBike_021,5.85,1.05,27.48,2.76,NEG_E3_0,driving,none,0,0,0,0.0,19,19,0,0,0.0,5.4,34.37,5.4,34.37,0.0,0.0
11.0,0,easyBike_001,6.42,-0.3,43.14,3.51,E0_0,driving,none,0,0,0,0.0,20,20,0,0,0.0,5.57,33.8,5.57,33.8,0.0,0.0
11.0,0,easyBike_002,6.57,0.32,41.97,3.68,E0_1,driving,none,0,0,0,0.0,20,20,0,0,0.0,5.57,33.8,5.57,33.8,0.0,0.0
11.0,0,easyBike_003,6.61,-0.26,40.8,3.79,E4_0,driving,none,0,0,0,0.0,20,20,0,0,0.0,5.57,33.8,5.57,33.8,0.0,0.0
11.0,0,easyBike_004,6.06,0.45,39.64,3.05,E0_1,driving,none,0,0,0,0.0,20,20,0,0,0.0,5.57,33.8,5.57,33.8,0.0,0.0
11.0,0,easyBike_005,6.88,0.63,38.47,3.97,NEG_E3_0,driving,none,0,0,0,0.0,20,20,0,0,0.0,5.57,33.8,5.57,33.8,0.0,0.0
11.0,0,easyBike_006,6.94,-0.36,37.3,3.97,NEG_E8_1,driving,none,0,0,0,0.0,20,20,0,0,0.0,5.57,33.8,5.57,33.8,0.0,0.0
11.0,0,easyBike_007,7.06,0.03,36.13,4.18,NEG_E8_0,driving,none,0,0,0,0.0,20,20,0,0,0.0,5.57,33.8,5.57,33.8,0.0,0.0
11.0,0,easyBike_008,6.45,0.81,34.97,3.11,NEG_E8_1,driving,none,0,0,0,0.0,20,20,0,0,0.0,5.57,33.8,5.57,33.8,0.0,0.0
11.0,0,easyBike_009,5.7,0.58,36.64,2.67,E0_0,driving,none,0,0,0,0.0,20,20,0,0,0.0,5.57,33.8,5.57,33.8,0.0,0.0
